customer_id,customer_segment,current_plan,current_plan_cost,call_minutes,sms_count,data_gb,roaming_mins,recommendation_rank,recommended_plan,recommended_cost,potential_savings,savings_percentage
C310,Heavy Voice Users,Plan7,922.99,1208,162,12.12,4,3,Plan5,779.56,143.43000000000006,15.53971332300459
C311,Moderate Users,Plan3,2652.2700000000004,1762,315,40.59,186,1,Plan1,956.71,1695.5600000000004,63.928634716676655
C311,Moderate Users,Plan3,2652.2700000000004,1762,315,40.59,186,2,Plan7,1413.73,1238.5400000000004,46.697357358036705
C311,Moderate Users,Plan3,2652.2700000000004,1762,315,40.59,186,3,Plan4,1804.7500000000002,847.5200000000002,31.954514434804903
C312,Low Usage,Plan8,2649.08,684,120,30.47,228,1,Plan7,733.99,1915.09,72.29264499373367
C312,Low Usage,Plan8,2649.08,684,120,30.47,228,2,Plan1,846.27,1802.81,68.05419239887055
C312,Low Usage,Plan8,2649.08,684,120,30.47,228,3,Plan4,1116.35,1532.73,57.85895480695184
C313,Heavy Voice Users,Plan4,1509.9299999999998,1948,96,34.63,70,1,Plan1,817.5500000000001,692.3799999999998,45.85510586583483
C313,Heavy Voice Users,Plan4,1509.9299999999998,1948,96,34.63,70,2,Plan7,1430.77,79.15999999999985,5.242627141655564
C313,Heavy Voice Users,Plan4,1509.9299999999998,1948,96,34.63,70,3,Plan4,1509.9299999999998,0.0,0.0
C314,Heavy Voice Users,Plan6,1743.0000000000002,649,224,18.6,80,1,Plan9,528.6,1214.4,69.67297762478485
C314,Heavy Voice Users,Plan6,1743.0000000000002,649,224,18.6,80,2,Plan1,585.4,1157.6000000000004,66.4142283419392
C314,Heavy Voice Users,Plan6,1743.0000000000002,649,224,18.6,80,3,Plan2,613.23,1129.7700000000002,64.81755593803787
C315,Data-Heavy Users,Plan9,1973.9399999999998,1611,356,36.69,29,1,Plan1,824.13,1149.81,58.249490865983766
C315,Data-Heavy Users,Plan9,1973.9399999999998,1611,356,36.69,29,2,Plan7,1246.75,727.1899999999998,36.839518931679784
C315,Data-Heavy Users,Plan9,1973.9399999999998,1611,356,36.69,29,3,Plan4,1611.55,362.3899999999999,18.358714043993228
C316,Heavy Voice Users,Plan10,691.34,819,352,2.32,27,1,Plan1,372.84,318.50000000000006,46.06995110943964
C316,Heavy Voice Users,Plan10,691.34,819,352,2.32,27,2,Plan9,508.99,182.35000000000002,26.37631266815171
C316,Heavy Voice Users,Plan10,691.34,819,352,2.32,27,3,Plan6,604.6899999999999,86.65000000000009,12.533630341076762
C317,Balanced High Users,Plan9,610.06,265,467,3.63,221,1,Plan10,522.14,87.91999999999996,14.411697210110475
C317,Balanced High Users,Plan9,610.06,265,467,3.63,221,2,Plan9,610.06,0.0,0.0
C317,Balanced High Users,Plan9,610.06,265,467,3.63,221,3,Plan1,616.95,-6.8900000000001,-1.1293971084811494
C318,Balanced High Users,Plan10,490.65,208,219,14.88,195,1,Plan10,490.65,0.0,0.0
C318,Balanced High Users,Plan10,490.65,208,219,14.88,195,2,Plan2,492.61,-1.9600000000000364,-0.39947009069602296
C318,Balanced High Users,Plan10,490.65,208,219,14.88,195,3,Plan9,571.15,-80.5,-16.406807296443493
C319,Low Usage,Plan5,2112.73,1282,165,45.51,45,1,Plan1,910.03,1202.7,56.92634648061986
C319,Low Usage,Plan5,2112.73,1282,165,45.51,45,2,Plan7,995.4399999999999,1117.29,52.88370970261226
C319,Low Usage,Plan5,2112.73,1282,165,45.51,45,3,Plan4,1773.04,339.69000000000005,16.0782494686969
C320,Heavy Voice Users,Plan6,1326.95,1766,90,6.92,53,1,Plan1,414.12,912.83,68.79158973586044
C320,Heavy Voice Users,Plan6,1326.95,1766,90,6.92,53,2,Plan9,755.0400000000001,571.91,43.099589283695686
C320,Heavy Voice Users,Plan6,1326.95,1766,90,6.92,53,3,Plan4,934.8400000000001,392.1099999999999,29.549719281058056
C321,Low Usage,Plan8,2258.6600000000003,132,55,26.41,213,1,Plan7,633.19,1625.4700000000003,71.96612150567151
C321,Low Usage,Plan8,2258.6600000000003,132,55,26.41,213,2,Plan10,749.1,1509.5600000000004,66.83431769279132
C321,Low Usage,Plan8,2258.6600000000003,132,55,26.41,213,3,Plan1,782.6899999999999,1475.9700000000003,65.34715273657832
C322,Balanced High Users,Plan6,927.4199999999998,84,283,5.27,234,1,Plan2,485.58,441.83999999999986,47.64184511871643
C322,Balanced High Users,Plan6,927.4199999999998,84,283,5.27,234,2,Plan10,508.98,418.4399999999998,45.11871643915377
C322,Balanced High Users,Plan6,927.4199999999998,84,283,5.27,234,3,Plan1,522.99,404.42999999999984,43.60807401177459
C323,Moderate Users,Plan4,1047.7,1782,289,14.2,147,1,Plan1,576.44,471.26,44.98043333015176
C323,Moderate Users,Plan4,1047.7,1782,289,14.2,147,2,Plan9,795.74,251.96000000000004,24.048868951035605
C323,Moderate Users,Plan4,1047.7,1782,289,14.2,147,3,Plan4,1047.7,0.0,0.0
C324,Data-Heavy Users,Plan1,886.59,213,385,40.63,14,1,Plan7,581.08,305.51,34.458994574718865
C324,Data-Heavy Users,Plan1,886.59,213,385,40.63,14,2,Plan1,886.59,0.0,0.0
C324,Data-Heavy Users,Plan1,886.59,213,385,40.63,14,3,Plan10,1210.15,-323.56000000000006,-36.494884896062445
C325,Moderate Users,Plan4,1473.7600000000002,1273,382,33.42,230,1,Plan1,946.1,527.6600000000002,35.80365866898275
C325,Moderate Users,Plan4,1473.7600000000002,1273,382,33.42,230,2,Plan7,1177.6000000000001,296.1600000000001,20.095537943762896
C325,Moderate Users,Plan4,1473.7600000000002,1273,382,33.42,230,3,Plan4,1473.7600000000002,0.0,0.0
C326,Low Usage,Plan6,3547.54,759,142,44.53,150,1,Plan7,732.1,2815.44,79.36316433359455
C326,Low Usage,Plan6,3547.54,759,142,44.53,150,2,Plan1,972.89,2574.65,72.57564396736895
C326,Low Usage,Plan6,3547.54,759,142,44.53,150,3,Plan4,1631.5,1916.04,54.01038466091996
C327,Moderate Users,Plan4,1063.49,1785,316,2.2,161,1,Plan1,440.40000000000003,623.0899999999999,58.5891733819782
C327,Moderate Users,Plan4,1063.49,1785,316,2.2,161,2,Plan9,802.0300000000001,261.4599999999999,24.585092478537636
C327,Moderate Users,Plan4,1063.49,1785,316,2.2,161,3,Plan8,921.2799999999999,142.21000000000015,13.372011020319905
C328,Moderate Users,Plan1,971.9099999999999,1604,461,29.79,248,1,Plan1,971.9099999999999,0.0,0.0
C328,Moderate Users,Plan1,971.9099999999999,1604,461,29.79,248,2,Plan7,1449.6100000000001,-477.7000000000003,-49.15064152030541
C328,Moderate Users,Plan1,971.9099999999999,1604,461,29.79,248,3,Plan4,1458.1100000000001,-486.2000000000003,-50.02520809539982
C329,Data-Heavy Users,Plan1,869.06,370,442,34.62,38,1,Plan7,633.82,235.2399999999999,27.06832669781142
C329,Data-Heavy Users,Plan1,869.06,370,442,34.62,38,2,Plan1,869.06,0.0,0.0
C329,Data-Heavy Users,Plan1,869.06,370,442,34.62,38,3,Plan10,1055.6599999999999,-186.5999999999999,-21.471474926932537
C330,Heavy Voice Users,Plan6,2889.3999999999996,1859,17,28.83,83,1,Plan1,720.55,2168.8499999999995,75.06229667058903
C330,Heavy Voice Users,Plan6,2889.3999999999996,1859,17,28.83,83,2,Plan4,1271.7699999999998,1617.6299999999999,55.98497958053576
C330,Heavy Voice Users,Plan6,2889.3999999999996,1859,17,28.83,83,3,Plan7,1382.8899999999999,1506.5099999999998,52.13919844950509
C331,Data-Heavy Users,Plan2,2075.3900000000003,685,421,42.53,115,1,Plan7,760.45,1314.9400000000003,63.358694028592225
C331,Data-Heavy Users,Plan2,2075.3900000000003,685,421,42.53,115,2,Plan1,1011.3699999999999,1064.0200000000004,51.268436293901395
C331,Data-Heavy Users,Plan2,2075.3900000000003,685,421,42.53,115,3,Plan10,1548.39,527.0000000000002,25.392817735461776
C332,Low Usage,Plan8,4361.64,1692,148,49.31,100,1,Plan1,999.03,3362.6100000000006,77.09508350070158
C332,Low Usage,Plan8,4361.64,1692,148,49.31,100,2,Plan7,1288.3899999999999,3073.2500000000005,70.46088168670501
C332,Low Usage,Plan8,4361.64,1692,148,49.31,100,3,Plan4,2009.31,2352.3300000000004,53.93223649819793
C333,Data-Heavy Users,Plan7,954.55,1064,339,49.2,130,1,Plan7,954.55,0.0,0.0
C333,Data-Heavy Users,Plan7,954.55,1064,339,49.2,130,2,Plan1,1046.56,-92.00999999999999,-9.639096956681158
C333,Data-Heavy Users,Plan7,954.55,1064,339,49.2,130,3,Plan4,1951.8500000000001,-997.3000000000002,-104.47855010214239
C334,Data-Heavy Users,Plan5,1791.9700000000003,1397,321,33.82,20,1,Plan1,753.74,1038.2300000000002,57.937911907007376
C334,Data-Heavy Users,Plan5,1791.9700000000003,1397,321,33.82,20,2,Plan7,1083.1599999999999,708.8100000000004,39.554791653878155
C334,Data-Heavy Users,Plan5,1791.9700000000003,1397,321,33.82,20,3,Plan4,1441.54,350.4300000000003,19.555572916957328
C335,Moderate Users,Plan4,1763.63,1636,297,40.69,152,1,Plan1,924.4100000000001,839.22,47.58481087302892
C335,Moderate Users,Plan4,1763.63,1636,297,40.69,152,2,Plan7,1301.0500000000002,462.5799999999999,26.228857526805506
C335,Moderate Users,Plan4,1763.63,1636,297,40.69,152,3,Plan4,1763.63,0.0,0.0
C336,Data-Heavy Users,Plan2,935.0500000000001,1427,410,11.31,28,1,Plan1,534.51,400.5400000000001,42.83621196727449
C336,Data-Heavy Users,Plan2,935.0500000000001,1427,410,11.31,28,2,Plan9,633.12,301.93000000000006,32.29025185818941
C336,Data-Heavy Users,Plan2,935.0500000000001,1427,410,11.31,28,3,Plan2,935.0500000000001,0.0,0.0
C337,Data-Heavy Users,Plan5,2278.4700000000003,1896,416,35.45,20,1,Plan1,847.13,1431.3400000000001,62.82022585331385
C337,Data-Heavy Users,Plan5,2278.4700000000003,1896,416,35.45,20,2,Plan7,1460.2299999999998,818.2400000000005,35.91181801823155
C337,Data-Heavy Users,Plan5,2278.4700000000003,1896,416,35.45,20,3,Plan4,1656.79,621.6800000000003,27.284976321830012
C338,Balanced High Users,Plan5,1457.3,424,217,25.29,231,1,Plan7,644.53,812.77,55.77231867151582
C338,Balanced High Users,Plan5,1457.3,424,217,25.29,231,2,Plan1,781.0899999999999,676.21,46.40156453715776
C338,Balanced High Users,Plan5,1457.3,424,217,25.29,231,3,Plan10,807.8799999999999,649.4200000000001,44.5632333767927
C339,Balanced High Users,Plan7,1010.5600000000001,1073,147,6.96,278,1,Plan1,576.64,433.9200000000001,42.93856871437619
C339,Balanced High Users,Plan7,1010.5600000000001,1073,147,6.96,278,2,Plan9,601.86,408.70000000000005,40.4429227359088
C339,Balanced High Users,Plan7,1010.5600000000001,1073,147,6.96,278,3,Plan5,775.6,234.96000000000004,23.250474984167198
C340,Data-Heavy Users,Plan10,925.4,1243,370,19.05,101,1,Plan9,580.4499999999999,344.95000000000005,37.275772638858875
C340,Data-Heavy Users,Plan10,925.4,1243,370,19.05,101,2,Plan1,657.2900000000001,268.1099999999999,28.972336287011014
C340,Data-Heavy Users,Plan10,925.4,1243,370,19.05,101,3,Plan2,863.5799999999999,61.82000000000005,6.6803544413226765
C341,Moderate Users,Plan3,1975.68,1976,291,19.62,274,1,Plan1,789.46,1186.22,60.041099773242635
C341,Moderate Users,Plan3,1975.68,1976,291,19.62,274,2,Plan9,914.51,1061.17,53.71163346290897
C341,Moderate Users,Plan3,1975.68,1976,291,19.62,274,3,Plan4,1122.41,853.27,43.1886742792355
C342,Data-Heavy Users,Plan1,593.24,345,476,12.8,13,1,Plan10,461.98,131.26,22.12595239700627
C342,Data-Heavy Users,Plan1,593.24,345,476,12.8,13,2,Plan9,535.7099999999999,57.530000000000086,9.697592879778856
C342,Data-Heavy Users,Plan1,593.24,345,476,12.8,13,3,Plan2,579.3199999999999,13.920000000000073,2.3464365181039835
C343,Balanced High Users,Plan6,1480.4300000000003,549,28,12.96,285,1,Plan9,604.45,875.9800000000002,59.17064636625846
C343,Balanced High Users,Plan6,1480.4300000000003,549,28,12.96,285,2,Plan2,652.08,828.3500000000003,55.95333788156145
C343,Balanced High Users,Plan6,1480.4300000000003,549,28,12.96,285,3,Plan1,659.6800000000001,820.7500000000002,55.439973521206674
C344,Moderate Users,Plan8,838.78,1468,294,1.68,145,1,Plan1,412.23999999999995,426.54,50.85242852714658
C344,Moderate Users,Plan8,838.78,1468,294,1.68,145,2,Plan9,678.8199999999999,159.96000000000004,19.070554853477674
C344,Moderate Users,Plan8,838.78,1468,294,1.68,145,3,Plan5,791.02,47.75999999999999,5.693984119793032
C345,Low Usage,Plan9,2764.5099999999998,779,80,48.12,271,1,Plan7,820.9300000000001,1943.5799999999997,70.30468328926283
C345,Low Usage,Plan9,2764.5099999999998,779,80,48.12,271,2,Plan1,1106.6799999999998,1657.83,59.968312648534464
C345,Low Usage,Plan9,2764.5099999999998,779,80,48.12,271,3,Plan4,1765.8899999999999,998.6199999999999,36.12285721520269
C346,Data-Heavy Users,Plan7,940.5699999999999,884,482,35.86,138,1,Plan7,940.5699999999999,0.0,0.0
C346,Data-Heavy Users,Plan7,940.5699999999999,884,482,35.86,138,2,Plan1,987.58,-47.010000000000105,-4.998033107583711
C346,Data-Heavy Users,Plan7,940.5699999999999,884,482,35.86,138,3,Plan10,1394.28,-453.71000000000004,-48.23777071350352
C347,Moderate Users,Plan9,1100.67,1928,453,23.2,91,1,Plan1,783.68,316.9900000000001,28.799731072891976
C347,Moderate Users,Plan9,1100.67,1928,453,23.2,91,2,Plan9,1100.67,0.0,0.0
C347,Moderate Users,Plan9,1100.67,1928,453,23.2,91,3,Plan4,1255.7600000000002,-155.09000000000015,-14.090508508453953
C348,Data-Heavy Users,Plan4,1810.6499999999999,783,462,45.87,83,1,Plan7,829.09,981.5599999999998,54.21036644299008
C348,Data-Heavy Users,Plan4,1810.6499999999999,783,462,45.87,83,2,Plan1,1062.91,747.7399999999998,41.29677187750255
C348,Data-Heavy Users,Plan4,1810.6499999999999,783,462,45.87,83,3,Plan10,1709.6699999999998,100.98000000000002,5.57700273382487
C349,Balanced High Users,Plan3,1139.09,911,94,13.02,209,1,Plan9,576.33,562.7599999999999,49.404349085673644
C349,Balanced High Users,Plan3,1139.09,911,94,13.02,209,2,Plan1,605.74,533.3499999999999,46.82246354546172
C349,Balanced High Users,Plan3,1139.09,911,94,13.02,209,3,Plan2,757.9,381.18999999999994,33.46443213442309
C350,Balanced High Users,Plan9,563.01,536,99,11.07,173,1,Plan1,554.47,8.539999999999964,1.5168469476563406
C350,Balanced High Users,Plan9,563.01,536,99,11.07,173,2,Plan9,563.01,0.0,0.0
C350,Balanced High Users,Plan9,563.01,536,99,11.07,173,3,Plan2,605.8299999999999,-42.819999999999936,-7.6055487469138985
C351,Balanced High Users,Plan4,713.77,650,66,1.77,248,1,Plan1,487.57,226.2,31.690880815949114
C351,Balanced High Users,Plan4,713.77,650,66,1.77,248,2,Plan8,585.72,128.04999999999995,17.93995264581027
C351,Balanced High Users,Plan4,713.77,650,66,1.77,248,3,Plan9,590.76,123.00999999999999,17.233842834526527
C352,Data-Heavy Users,Plan8,3943.96,1563,329,43.62,54,1,Plan1,911.6999999999999,3032.26,76.88363979350704
C352,Data-Heavy Users,Plan8,3943.96,1563,329,43.62,54,2,Plan7,1214.4399999999998,2729.5200000000004,69.20759845434539
C352,Data-Heavy Users,Plan8,3943.96,1563,329,43.62,54,3,Plan4,1843.8600000000001,2100.1,53.248511648191155
C353,Balanced High Users,Plan4,726.56,99,223,2.47,260,1,Plan2,495.2,231.35999999999996,31.843206342215367
C353,Balanced High Users,Plan4,726.56,99,223,2.47,260,2,Plan1,505.31,221.24999999999994,30.45171768332966
C353,Balanced High Users,Plan4,726.56,99,223,2.47,260,3,Plan10,521.2,205.3599999999999,28.2646994054173
C354,Moderate Users,Plan2,1414.5500000000002,1626,334,26.07,268,1,Plan1,841.4300000000001,573.1200000000001,40.516065179739144
C354,Moderate Users,Plan2,1414.5500000000002,1626,334,26.07,268,2,Plan9,1250.18,164.37000000000012,11.619949807359237
C354,Moderate Users,Plan2,1414.5500000000002,1626,334,26.07,268,3,Plan4,1277.9700000000003,136.57999999999993,9.655367431338583
C355,Heavy Voice Users,Plan9,1058.7099999999998,1203,248,26.38,109,1,Plan1,707.4200000000001,351.28999999999974,33.180946623721304
C355,Heavy Voice Users,Plan9,1058.7099999999998,1203,248,26.38,109,2,Plan7,985.9899999999999,72.71999999999991,6.868736481189365
C355,Heavy Voice Users,Plan9,1058.7099999999998,1203,248,26.38,109,3,Plan9,1058.7099999999998,0.0,0.0
C356,Heavy Voice Users,Plan4,981.54,1606,262,19.89,87,1,Plan1,607.2099999999999,374.33000000000004,38.13700918964077
C356,Heavy Voice Users,Plan4,981.54,1606,262,19.89,87,2,Plan9,708.4200000000001,273.1199999999999,27.82566171526376
C356,Heavy Voice Users,Plan4,981.54,1606,262,19.89,87,3,Plan2,969.9100000000001,11.629999999999882,1.184872750983137
C357,Balanced High Users,Plan6,708.63,237,294,3.38,81,1,Plan1,388.26,320.37,45.20977096651285
C357,Balanced High Users,Plan6,708.63,237,294,3.38,81,2,Plan10,443.18,265.45,37.459605153606255
C357,Balanced High Users,Plan6,708.63,237,294,3.38,81,3,Plan2,461.15999999999997,247.47000000000003,34.92231488929343
C358,Balanced High Users,Plan4,812.23,125,482,10.67,137,1,Plan10,465.07,347.16,42.741587973849775
C358,Balanced High Users,Plan4,812.23,125,482,10.67,137,2,Plan2,557.61,254.62,31.34826342292208
C358,Balanced High Users,Plan4,812.23,125,482,10.67,137,3,Plan9,583.3299999999999,228.9000000000001,28.181672678921004
C359,Balanced High Users,Plan6,1317.5700000000002,1266,186,9.68,219,1,Plan1,569.52,748.0500000000002,56.77497210774381
C359,Balanced High Users,Plan6,1317.5700000000002,1266,186,9.68,219,2,Plan9,631.4599999999999,686.1100000000002,52.07389360717079
C359,Balanced High Users,Plan6,1317.5700000000002,1266,186,9.68,219,3,Plan5,839.2,478.3700000000001,36.30698938196832
C360,Moderate Users,Plan4,1016.2500000000001,1120,493,9.91,282,1,Plan9,640.1700000000001,376.08000000000004,37.00664206642067
C360,Moderate Users,Plan4,1016.2500000000001,1120,493,9.91,282,2,Plan1,762.27,253.98000000000013,24.991881918819196
C360,Moderate Users,Plan4,1016.2500000000001,1120,493,9.91,282,3,Plan10,957.42,58.830000000000155,5.788929889298908
C361,Balanced High Users,Plan6,1348.1499999999999,938,240,10.98,289,1,Plan9,605.93,742.2199999999999,55.054704595185996
C361,Balanced High Users,Plan6,1348.1499999999999,938,240,10.98,289,2,Plan1,636.8199999999999,711.3299999999999,52.76341653376849
C361,Balanced High Users,Plan6,1348.1499999999999,938,240,10.98,289,3,Plan2,797.4899999999999,550.66,40.84560323406149
C362,Data-Heavy Users,Plan8,3748.3,346,368,43.56,154,1,Plan7,658.06,3090.2400000000002,82.44377451111171
C362,Data-Heavy Users,Plan8,3748.3,346,368,43.56,154,2,Plan1,1012.56,2735.7400000000002,72.9861537230211
C362,Data-Heavy Users,Plan8,3748.3,346,368,43.56,154,3,Plan10,1447.56,2300.7400000000002,61.38089267134434
C363,Low Usage,Plan4,1457.2,550,178,40.13,221,1,Plan7,645.16,812.0400000000001,55.72604995882515
C363,Low Usage,Plan4,1457.2,550,178,40.13,221,2,Plan1,966.8100000000001,490.39,33.65289596486412
C363,Low Usage,Plan4,1457.2,550,178,40.13,221,3,Plan10,1441.1599999999999,16.04000000000019,1.1007411474059972
C364,Balanced High Users,Plan1,805.6400000000001,262,206,28.84,201,1,Plan7,625.63,180.0100000000001,22.343726726577636
C364,Balanced High Users,Plan1,805.6400000000001,262,206,28.84,201,2,Plan1,805.6400000000001,0.0,0.0
C364,Balanced High Users,Plan1,805.6400000000001,262,206,28.84,201,3,Plan10,856.09,-50.44999999999993,-6.262102179633574
C365,Moderate Users,Plan5,2252.5899999999997,1933,249,34.72,142,1,Plan1,859.76,1392.8299999999997,61.832379616352725
C365,Moderate Users,Plan5,2252.5899999999997,1933,249,34.72,142,2,Plan7,1466.68,785.9099999999996,34.889172019763905
C365,Moderate Users,Plan5,2252.5899999999997,1933,249,34.72,142,3,Plan4,1593.6000000000001,658.9899999999996,29.254768954847517
C366,Balanced High Users,Plan9,603.34,999,175,19.26,282,1,Plan9,603.34,0.0,0.0
C366,Balanced High Users,Plan9,603.34,999,175,19.26,282,2,Plan1,739.42,-136.07999999999993,-22.5544469121888
C366,Balanced High Users,Plan9,603.34,999,175,19.26,282,3,Plan2,817.47,-214.13,-35.490768057811515
C367,Balanced High Users,Plan6,2029.9,794,470,20.57,297,1,Plan9,682.9399999999999,1346.96,66.35597812700132
C367,Balanced High Users,Plan6,2029.9,794,470,20.57,297,2,Plan10,828.72,1201.18,59.17434356372235
C367,Balanced High Users,Plan6,2029.9,794,470,20.57,297,3,Plan2,880.7399999999999,1149.1600000000003,56.61165574658852
C368,Balanced High Users,Plan3,968.96,995,90,6.83,278,1,Plan1,574.95,394.01,40.663185270805805
C368,Balanced High Users,Plan3,968.96,995,90,6.83,278,2,Plan9,601.86,367.1,37.88598084544253
C368,Balanced High Users,Plan3,968.96,995,90,6.83,278,3,Plan5,770.53,198.43000000000006,20.478657529722593
C369,Heavy Voice Users,Plan6,1646.45,1514,120,14.1,19,1,Plan1,482.97999999999996,1163.47,70.66537094961888
C369,Heavy Voice Users,Plan6,1646.45,1514,120,14.1,19,2,Plan9,649.22,997.23,60.56849585471773
C369,Heavy Voice Users,Plan6,1646.45,1514,120,14.1,19,3,Plan4,882.2600000000001,764.1899999999999,46.41440675392511
C370,Low Usage,Plan7,704.0500000000001,627,284,41.26,227,1,Plan7,704.0500000000001,0.0,0.0
C370,Low Usage,Plan7,704.0500000000001,627,284,41.26,227,2,Plan1,985.8199999999999,-281.76999999999987,-40.021305305020924
C370,Low Usage,Plan7,704.0500000000001,627,284,41.26,227,3,Plan10,1524.2399999999998,-820.1899999999997,-116.49598750088768
C371,Balanced High Users,Plan8,848.1199999999999,636,101,8.11,257,1,Plan1,576.47,271.64999999999986,32.02966561335659
C371,Balanced High Users,Plan8,848.1199999999999,636,101,8.11,257,2,Plan9,594.09,254.02999999999986,29.952129415648717
C371,Balanced High Users,Plan8,848.1199999999999,636,101,8.11,257,3,Plan2,673.91,174.20999999999992,20.540725369051543
C372,Balanced High Users,Plan5,1511.8799999999999,544,311,25.37,215,1,Plan7,662.02,849.8599999999999,56.21213323808768
C372,Balanced High Users,Plan5,1511.8799999999999,544,311,25.37,215,2,Plan1,776.6899999999999,735.1899999999999,48.62753657697701
C372,Balanced High Users,Plan5,1511.8799999999999,544,311,25.37,215,3,Plan10,859.88,651.9999999999999,43.12511574992724
C373,Balanced High Users,Plan5,1088.8,1020,178,15.6,245,1,Plan9,589.65,499.15,45.84404849375459
C373,Balanced High Users,Plan5,1088.8,1020,178,15.6,245,2,Plan1,665.1999999999999,423.6,38.90521675238796
C373,Balanced High Users,Plan5,1088.8,1020,178,15.6,245,3,Plan2,811.55,277.25,25.463813372520207
C374,Heavy Voice Users,Plan8,2533.0,1256,103,28.11,19,1,Plan1,665.11,1867.8899999999999,73.74220292143703
C374,Heavy Voice Users,Plan8,2533.0,1256,103,28.11,19,2,Plan7,962.6800000000001,1570.32,61.99447295696802
C374,Heavy Voice Users,Plan8,2533.0,1256,103,28.11,19,3,Plan4,1107.3999999999999,1425.6000000000001,56.28108961705488
C375,Data-Heavy Users,Plan9,1606.92,1386,386,32.79,58,1,Plan1,817.1099999999999,789.8100000000002,49.150548876110825
C375,Data-Heavy Users,Plan9,1606.92,1386,386,32.79,58,2,Plan7,1143.0700000000002,463.8499999999999,28.865780499340342
C375,Data-Heavy Users,Plan9,1606.92,1386,386,32.79,58,3,Plan4,1439.2699999999998,167.65000000000032,10.433002265203015
C376,Low Usage,Plan3,2166.82,790,24,42.43,177,1,Plan7,768.64,1398.1800000000003,64.52681810210356
C376,Low Usage,Plan3,2166.82,790,24,42.43,177,2,Plan1,965.03,1201.7900000000002,55.46330567375233
C376,Low Usage,Plan3,2166.82,790,24,42.43,177,3,Plan4,1537.1200000000001,629.7,29.06102029702513
C377,Moderate Users,Plan5,1569.2,1678,343,17.65,285,1,Plan1,751.05,818.1500000000001,52.13803211827683
C377,Moderate Users,Plan5,1569.2,1678,343,17.65,285,2,Plan9,808.32,760.88,48.48840173336732
C377,Moderate Users,Plan5,1569.2,1678,343,17.65,285,3,Plan2,1072.09,497.1100000000001,31.679199592148873
C378,Low Usage,Plan1,889.4100000000001,946,22,41.93,81,1,Plan7,806.44,82.97000000000003,9.328656075375813
C378,Low Usage,Plan1,889.4100000000001,946,22,41.93,81,2,Plan1,889.4100000000001,0.0,0.0
C378,Low Usage,Plan1,889.4100000000001,946,22,41.93,81,3,Plan4,1532.92,-643.51,-72.35245837127982
C379,Heavy Voice Users,Plan6,1401.1499999999999,1402,189,10.51,129,1,Plan1,515.51,885.6399999999999,63.208079077900294
C379,Heavy Voice Users,Plan6,1401.1499999999999,1402,189,10.51,129,2,Plan9,648.48,752.6699999999998,53.71801734289689
C379,Heavy Voice Users,Plan6,1401.1499999999999,1402,189,10.51,129,3,Plan5,894.61,506.53999999999985,36.151732505441956
C380,Low Usage,Plan4,1130.72,198,130,32.21,284,1,Plan7,677.92,452.80000000000007,40.045280882977224
C380,Low Usage,Plan4,1130.72,198,130,32.21,284,2,Plan1,909.21,221.51,19.590172633366347
C380,Low Usage,Plan4,1130.72,198,130,32.21,284,3,Plan10,1008.6700000000001,122.04999999999995,10.79400735814348
C381,Low Usage,Plan4,1415.8199999999997,244,141,40.57,194,1,Plan7,621.22,794.5999999999997,56.12295348278735
C381,Low Usage,Plan4,1415.8199999999997,244,141,40.57,194,2,Plan1,953.0899999999999,462.7299999999998,32.68282691302566
C381,Low Usage,Plan4,1415.8199999999997,244,141,40.57,194,3,Plan10,1301.8100000000002,114.00999999999954,8.052577305024618
C382,Balanced High Users,Plan8,829.0400000000001,488,103,8.4,176,1,Plan1,521.92,307.1200000000001,37.04525716491365
C382,Balanced High Users,Plan8,829.0400000000001,488,103,8.4,176,2,Plan9,564.12,264.9200000000001,31.955032326546373
C382,Balanced High Users,Plan8,829.0400000000001,488,103,8.4,176,3,Plan2,589.18,239.86000000000013,28.93225899835956
C383,Moderate Users,Plan3,2760.0099999999998,1173,470,45.42,287,1,Plan7,1208.5900000000001,1551.4199999999996,56.210665903384395
C383,Moderate Users,Plan3,2760.0099999999998,1173,470,45.42,287,2,Plan1,1210.02,1549.9899999999998,56.158854496904
C383,Moderate Users,Plan3,2760.0099999999998,1173,470,45.42,287,3,Plan4,1934.5900000000001,825.4199999999996,29.9064133825602
C384,Balanced High Users,Plan5,1365.4,792,179,23.32,211,1,Plan1,741.08,624.32,45.72432986670572
C384,Balanced High Users,Plan5,1365.4,792,179,23.32,211,2,Plan7,791.3199999999999,574.0800000000002,42.044822030174316
C384,Balanced High Users,Plan5,1365.4,792,179,23.32,211,3,Plan9,832.71,532.69,39.01347590449685
C385,Heavy Voice Users,Plan6,960.4399999999999,952,192,6.71,124,1,Plan1,462.51,497.92999999999995,51.8439465245096
C385,Heavy Voice Users,Plan6,960.4399999999999,952,192,6.71,124,2,Plan9,544.88,415.55999999999995,43.267668985048516
C385,Heavy Voice Users,Plan6,960.4399999999999,952,192,6.71,124,3,Plan5,654.97,305.4699999999999,31.805214276789794
C386,Moderate Users,Plan3,1676.41,1578,406,13.85,225,1,Plan1,706.3299999999999,970.0800000000002,57.866512368692625
C386,Moderate Users,Plan3,1676.41,1578,406,13.85,225,2,Plan9,760.72,915.69,54.62207932427031
C386,Moderate Users,Plan3,1676.41,1578,406,13.85,225,3,Plan2,1060.77,615.6400000000001,36.72371317279186
